Date,Open,High,Low,Close,Adj Close,Volume
2021-10-04,7588.000000,7769.000000,7560.149902,7695.049805,7596.555664,1090198
2021-10-05,7683.000000,7765.000000,7634.100098,7724.200195,7625.333496,773243
2021-10-06,7810.000000,7880.600098,7685.000000,7735.149902,7636.143066,1764631
2021-10-07,7845.899902,7885.000000,7738.000000,7747.899902,7648.729980,940550
2021-10-08,7750.000000,7829.000000,7712.000000,7732.200195,7633.230957,756571
2021-10-11,7773.899902,7904.399902,7752.000000,7817.100098,7717.043945,908648
2021-10-12,7810.000000,7925.000000,7750.000000,7855.750000,7755.199219,1099449
2021-10-13,7907.899902,8010.000000,7861.299805,7929.299805,7827.808105,1052438
2021-10-14,7969.000000,7969.000000,7812.350098,7862.899902,7762.257324,1134849
2021-10-18,8050.000000,8050.000000,7800.799805,7865.549805,7764.873535,855098
2021-10-19,7890.000000,7914.700195,7671.000000,7739.299805,7640.239746,1244989
2021-10-20,7741.000000,7833.549805,7575.000000,7761.350098,7662.008301,1102899
2021-10-21,7830.000000,7830.000000,7685.000000,7737.299805,7638.265137,639461
2021-10-22,7756.000000,7935.000000,7665.000000,7710.200195,7611.512695,1517376
2021-10-25,7750.000000,7837.750000,7350.500000,7646.649902,7548.775879,1169729
2021-10-26,7695.000000,7894.950195,7651.100098,7855.649902,7755.100098,1660575
2021-10-27,7870.000000,7919.950195,7461.000000,7482.149902,7386.380859,3112233
2021-10-28,7540.000000,7596.000000,7353.399902,7484.250000,7388.454590,1572302
2021-10-29,7480.000000,7549.700195,7313.049805,7400.200195,7305.480469,948334
2021-11-01,7430.000000,7500.200195,7220.000000,7413.950195,7319.054199,1037314
2021-11-02,7466.700195,7555.000000,7400.250000,7455.350098,7359.924316,687116
2021-11-03,7486.000000,7538.799805,7451.000000,7516.250000,7420.044922,668704
2021-11-04,7561.000000,7569.000000,7515.000000,7525.100098,7428.781738,94033
2021-11-08,7543.899902,7713.149902,7486.000000,7673.649902,7575.429688,900301
2021-11-09,7700.000000,7754.399902,7550.000000,7577.500000,7480.510742,800247
2021-11-10,7545.000000,7610.000000,7505.000000,7581.450195,7484.410156,464989
2021-11-11,7570.200195,7600.950195,7410.000000,7452.700195,7357.308594,634400
2021-11-12,7500.000000,7600.250000,7453.000000,7579.100098,7482.090332,497128
2021-11-15,7579.000000,7627.450195,7490.000000,7534.250000,7437.814453,402518
2021-11-16,7525.000000,7650.000000,7500.750000,7555.700195,7458.990234,598049
2021-11-17,7528.000000,7692.000000,7521.250000,7607.649902,7510.274902,645574
2021-11-18,7620.000000,7697.700195,7440.000000,7484.950195,7389.145508,772539
2021-11-22,7492.000000,7514.500000,6990.049805,7058.299805,6967.956055,1935243
2021-11-23,7000.000000,7178.000000,6924.100098,7114.299805,7023.239258,1187589
2021-11-24,7160.000000,7319.799805,7066.000000,7177.299805,7085.433105,1099380
2021-11-25,7150.000000,7205.000000,7086.799805,7125.799805,7034.592773,615486
2021-11-26,7021.000000,7047.899902,6775.000000,6807.049805,6719.921875,1689082
2021-11-29,6767.000000,6980.000000,6678.299805,6905.750000,6817.358887,1491815
2021-11-30,6910.000000,7199.799805,6849.250000,6997.250000,6907.687988,2195539
2021-12-01,7032.200195,7107.700195,6951.000000,7038.700195,6948.607422,1136768
2021-12-02,7090.000000,7210.000000,7022.399902,7180.500000,7088.592285,847704
2021-12-03,7160.000000,7233.799805,7055.000000,7069.250000,6978.766113,816411
2021-12-06,7069.250000,7095.899902,6938.100098,6951.750000,6862.770508,858253
2021-12-07,7048.000000,7170.000000,6958.000000,7103.149902,7012.231934,1079608
2021-12-08,7120.000000,7386.350098,7120.000000,7361.500000,7267.275879,1402691
2021-12-09,7400.000000,7468.100098,7337.000000,7440.299805,7345.066895,1076950
2021-12-10,7374.000000,7467.000000,7360.000000,7452.500000,7357.110840,679145
2021-12-13,7470.000000,7477.000000,7199.000000,7218.750000,7126.352539,1298599
2021-12-14,7180.000000,7180.000000,7035.000000,7065.899902,6975.458984,1276481
2021-12-15,7072.500000,7072.500000,6831.000000,6847.250000,6759.607910,1817528
2021-12-16,6945.000000,7063.450195,6932.899902,7028.850098,6938.883301,1768318
2021-12-17,7000.000000,7025.000000,6865.000000,6901.100098,6812.768555,1680511
2021-12-20,6850.000000,6864.850098,6492.600098,6634.149902,6549.235352,2226319
2021-12-21,6725.149902,6750.000000,6540.000000,6577.549805,6493.359863,1375591
2021-12-22,6635.000000,6790.750000,6623.799805,6771.200195,6684.531250,1267898
2021-12-23,6840.000000,6993.500000,6838.250000,6917.750000,6829.205566,1339399
2021-12-24,6984.899902,6987.950195,6757.600098,6852.000000,6764.296875,980774
2021-12-27,6751.000000,6908.799805,6654.049805,6890.750000,6802.550781,912360
2021-12-28,6980.000000,6980.000000,6861.750000,6906.649902,6818.247070,862464
2021-12-29,6884.899902,6949.950195,6853.049805,6911.649902,6823.183105,532379
2021-12-30,6899.899902,6944.950195,6856.899902,6871.100098,6783.152832,658992
2021-12-31,6882.000000,6999.000000,6875.549805,6977.299805,6887.992676,769907
2022-01-03,6975.000000,7243.950195,6975.000000,7219.600098,7127.191895,1269725
2022-01-04,7250.000000,7375.000000,7235.500000,7343.000000,7249.012695,959173
2022-01-05,7469.899902,7691.149902,7415.000000,7670.799805,7572.615723,2583262
2022-01-06,7525.000000,7779.350098,7521.000000,7748.250000,7649.075195,1535986
2022-01-07,7763.950195,7785.000000,7585.000000,7659.350098,7561.313477,1165951
2022-01-10,7686.000000,7759.000000,7669.750000,7731.299805,7632.342285,639060
2022-01-11,7739.000000,7759.950195,7571.000000,7669.850098,7571.679199,1037912
2022-01-12,7726.000000,7869.000000,7691.799805,7774.500000,7674.989258,1458404
2022-01-13,7828.000000,7849.549805,7774.000000,7808.350098,7708.405762,616374
2022-01-14,7775.000000,7846.100098,7728.500000,7832.200195,7731.950684,569635
2022-01-17,7819.500000,7910.000000,7801.549805,7852.600098,7752.089844,679774
2022-01-18,7899.950195,7945.000000,7716.049805,7744.000000,7644.879883,1130024
2022-01-19,7850.000000,8045.000000,7473.000000,7571.799805,7474.883789,5000317
2022-01-20,7610.000000,7650.000000,7401.000000,7530.250000,7433.865723,2910383
2022-01-21,7402.500000,7499.000000,7305.850098,7373.750000,7279.368652,1370450
2022-01-24,7350.000000,7350.000000,6817.700195,6931.750000,6843.026367,2502582
2022-01-25,6900.000000,6996.000000,6752.200195,6963.750000,6874.616699,2525934
2022-01-27,6823.600098,6902.350098,6708.100098,6837.000000,6749.489258,1761028
2022-01-28,6961.049805,7045.600098,6845.000000,6867.250000,6779.352051,1467522
2022-01-31,6979.899902,7075.899902,6930.100098,7000.250000,6910.649414,1251249
2022-02-01,7075.899902,7115.799805,6886.000000,7014.600098,6924.815918,1383449
2022-02-02,7100.000000,7280.000000,7095.000000,7247.450195,7154.685547,1339821
2022-02-03,7253.000000,7287.049805,7100.000000,7110.649902,7019.636230,839856
2022-02-04,7090.000000,7188.399902,7055.000000,7158.399902,7066.774902,823208
2022-02-07,7165.000000,7165.000000,6881.000000,6930.600098,6841.890625,1183012
2022-02-08,7000.000000,7147.000000,6914.700195,7055.000000,6964.698730,1640542
2022-02-09,7128.549805,7157.899902,7070.000000,7117.350098,7026.250977,649166
2022-02-10,7135.000000,7240.000000,7065.000000,7137.000000,7045.648926,1244200
2022-02-11,7040.000000,7079.950195,6921.049805,7011.600098,6921.854492,1276461
2022-02-14,6810.000000,6930.000000,6744.049805,6785.950195,6699.092773,1169766
2022-02-15,6800.000000,7195.000000,6785.950195,7142.049805,7050.634277,1346820
2022-02-16,7185.000000,7224.950195,7050.000000,7068.600098,6978.125000,1054041
2022-02-17,7120.000000,7128.000000,6982.000000,7082.450195,6991.797363,903616
2022-02-18,7020.000000,7116.000000,7010.000000,7030.100098,6940.117676,762517
2022-02-21,7000.000000,7080.899902,6911.000000,7006.350098,6916.671387,816664
2022-02-22,6800.000000,7036.149902,6789.000000,7011.350098,6921.607422,1258732
2022-02-23,7060.000000,7117.350098,7027.450195,7044.549805,6954.382324,795228
2022-02-24,6800.000000,6900.200195,6592.450195,6627.799805,6542.966797,1930040
2022-02-25,6800.000000,6989.950195,6759.000000,6969.399902,6880.194336,1413281
2022-02-28,6860.000000,7025.000000,6806.600098,7002.299805,6912.672852,1580891
2022-03-02,6918.000000,6936.350098,6762.000000,6831.549805,6744.108398,1608009
2022-03-03,6920.000000,6944.299805,6725.000000,6748.350098,6661.973633,1333999
2022-03-04,6688.399902,6698.000000,6500.000000,6537.899902,6454.217285,1996509
2022-03-07,6350.000000,6370.000000,6100.000000,6125.000000,6046.602051,2843588
2022-03-08,6128.000000,6217.350098,5912.899902,6161.850098,6082.980957,2885783
2022-03-09,6219.500000,6525.000000,6121.850098,6472.500000,6389.654297,2280131
2022-03-10,6794.000000,6794.000000,6501.000000,6584.899902,6500.615723,2091561
2022-03-11,6550.000000,6685.000000,6490.049805,6628.000000,6543.163574,1264771
2022-03-14,6601.000000,6689.000000,6500.000000,6665.450195,6580.134766,1266846
2022-03-15,6677.200195,6750.000000,6605.000000,6666.549805,6581.220703,1479270
2022-03-16,6780.000000,6899.399902,6743.350098,6840.600098,6753.043457,1633596
2022-03-17,6947.700195,7056.899902,6930.100098,6994.399902,6904.874023,1670678
2022-03-21,7000.000000,7018.750000,6850.000000,6870.399902,6782.461426,962019
2022-03-22,6870.000000,7010.000000,6767.000000,6985.799805,6896.384277,1273796
2022-03-23,7050.000000,7104.000000,6970.000000,7004.799805,6915.141113,1176750
2022-03-24,6969.000000,7035.549805,6881.250000,6997.549805,6907.983887,783716
2022-03-25,7059.000000,7067.450195,6940.000000,6973.500000,6884.241699,702373
2022-03-28,6990.000000,7035.000000,6870.000000,7001.399902,6911.784668,936973
2022-03-29,7040.000000,7060.000000,6984.500000,7039.350098,6949.249023,715950
2022-03-30,7100.000000,7274.450195,7099.000000,7251.850098,7159.029297,1272254
2022-03-31,7287.950195,7445.000000,7240.649902,7259.950195,7167.025391,1633011
2022-04-01,7229.950195,7449.000000,7220.299805,7408.100098,7313.278809,871513
2022-04-04,7449.000000,7590.899902,7430.000000,7490.649902,7394.772461,1049759
2022-04-05,7435.000000,7479.950195,7330.000000,7388.450195,7293.880371,1072082
2022-04-06,7350.000000,7425.000000,7300.000000,7346.950195,7252.912109,767031
2022-04-07,7310.000000,7356.000000,7270.000000,7290.200195,7196.888184,718266
2022-04-08,7328.299805,7425.000000,7260.000000,7366.600098,7272.310547,881973
2022-04-11,7345.049805,7384.000000,7295.000000,7336.649902,7242.743164,597508
2022-04-12,7299.950195,7299.950195,7220.000000,7274.500000,7181.389160,805598
2022-04-13,7313.000000,7380.000000,7282.049805,7328.450195,7234.648926,672317
2022-04-18,7265.500000,7375.000000,7231.600098,7261.450195,7168.506348,758222
2022-04-19,7300.000000,7443.299805,7151.000000,7259.549805,7166.629883,1191110
2022-04-20,7274.950195,7294.700195,6960.000000,7032.500000,6942.486816,1558181
2022-04-21,7099.000000,7187.000000,7047.299805,7138.100098,7046.734863,875343
2022-04-22,7080.000000,7207.000000,7071.399902,7110.750000,7019.735352,807987
2022-04-25,7000.000000,7074.950195,6950.000000,7005.500000,6915.832520,684953
2022-04-26,7131.000000,7262.950195,7097.000000,7240.549805,7147.873535,1012419
2022-04-27,7100.000000,7100.000000,6688.850098,6714.100098,6628.162109,3984357
2022-04-28,6748.000000,6805.000000,6580.000000,6727.649902,6641.538574,2499094
2022-04-29,6800.000000,6823.600098,6651.000000,6671.799805,6586.403320,1337517
2022-05-02,6550.000000,6649.850098,6525.500000,6626.149902,6541.337402,1238741
2022-05-04,6629.899902,6667.799805,6290.000000,6339.750000,6258.603516,1649115
2022-05-05,6400.000000,6497.450195,6290.000000,6309.450195,6228.691406,1486028
2022-05-06,6201.000000,6205.049805,5975.000000,6000.299805,5923.498047,3064865
2022-05-09,5961.000000,6135.250000,5832.549805,6036.950195,5959.679688,1935648
2022-05-10,6000.000000,6113.049805,5900.000000,5928.450195,5852.568359,1177933
2022-05-11,5957.000000,5996.600098,5737.000000,5807.000000,5732.672363,1861339
2022-05-12,5750.000000,5764.750000,5505.899902,5593.399902,5521.806152,2494044
2022-05-13,5700.000000,5749.000000,5500.000000,5515.750000,5445.149902,2105315
2022-05-16,5575.000000,5711.950195,5488.000000,5645.399902,5573.141113,1414955
2022-05-17,5660.000000,5849.000000,5652.000000,5837.299805,5762.584473,1401770
2022-05-18,5889.950195,5956.700195,5790.000000,5815.200195,5740.767578,1655094
2022-05-19,5651.000000,5745.000000,5611.000000,5707.000000,5633.952148,1065025
2022-05-20,5840.000000,5841.950195,5712.000000,5769.600098,5695.751465,1098610
2022-05-23,5825.000000,5906.250000,5771.200195,5794.000000,5719.838867,968021
2022-05-24,5783.000000,5833.000000,5725.000000,5798.799805,5724.577148,1084069
2022-05-25,5839.000000,5877.700195,5801.799805,5827.399902,5752.811523,867598
2022-05-26,5850.000000,5875.450195,5653.399902,5817.799805,5743.334473,1259546
2022-05-27,5900.000000,6077.000000,5861.049805,5993.500000,5916.785645,1625805
2022-05-30,6088.000000,6127.000000,6041.100098,6111.200195,6032.979004,817484
2022-05-31,6110.000000,6169.200195,6016.450195,6082.149902,6004.300293,1548966
2022-06-01,6060.000000,6130.000000,5977.250000,6010.149902,5933.222168,887620
2022-06-02,6007.000000,6080.000000,5949.200195,6057.850098,5980.312012,750809
2022-06-03,6125.000000,6168.000000,6014.000000,6028.200195,5951.041504,1043465
2022-06-06,6008.200195,6050.000000,5911.000000,6021.000000,5943.933105,737657
2022-06-07,5980.000000,5989.950195,5833.649902,5878.600098,5803.355957,896982
2022-06-08,5900.000000,6054.000000,5802.250000,5954.299805,5878.086914,1334146
2022-06-09,5905.000000,5931.600098,5855.000000,5898.549805,5823.050781,1237674
2022-06-10,5825.000000,5835.000000,5652.399902,5667.500000,5594.958496,2151891
2022-06-13,5525.049805,5554.000000,5325.000000,5358.250000,5289.666504,1932785
2022-06-14,5347.000000,5461.000000,5284.200195,5375.750000,5306.942383,1884541
2022-06-15,5418.000000,5499.899902,5396.149902,5484.950195,5414.744629,1659943
2022-06-16,5565.000000,5614.950195,5254.850098,5283.899902,5216.268066,2179686
2022-06-17,5220.000000,5475.000000,5220.000000,5419.549805,5350.181641,1937939
2022-06-20,5428.000000,5510.000000,5352.000000,5470.450195,5400.430664,1119456
2022-06-21,5525.000000,5564.000000,5455.000000,5549.149902,5478.122559,1002359
2022-06-22,5531.500000,5531.500000,5405.000000,5439.600098,5369.975586,898346
2022-06-23,5445.600098,5495.000000,5343.000000,5448.149902,5378.415527,1101857
2022-06-24,5510.000000,5616.649902,5455.000000,5587.750000,5516.228516,1304933
2022-06-27,5700.000000,5725.000000,5587.750000,5641.200195,5568.995117,1049008
2022-06-28,5607.000000,5619.000000,5525.000000,5576.250000,5504.876465,739500
2022-06-29,5485.000000,5554.000000,5460.000000,5512.799805,5442.237793,755982
2022-06-30,5512.799805,5535.200195,5377.000000,5400.500000,5350.788086,1198275
2022-07-01,5364.000000,5633.950195,5335.049805,5614.399902,5562.718262,1221890
2022-07-04,5612.899902,5648.950195,5541.000000,5630.299805,5578.472168,789818
2022-07-05,5660.000000,5755.000000,5626.450195,5661.100098,5608.989258,1228453
2022-07-06,5680.000000,5938.850098,5645.899902,5916.700195,5862.236328,2222952
2022-07-07,5935.000000,5986.899902,5816.000000,5860.700195,5806.751953,1335247
2022-07-08,5928.000000,5928.000000,5801.000000,5873.200195,5819.136719,803282
2022-07-11,5850.000000,5903.950195,5813.799805,5861.500000,5807.544434,761337
2022-07-12,5849.799805,5959.549805,5784.000000,5873.549805,5819.482910,975446
2022-07-13,5929.950195,5979.000000,5866.600098,5878.899902,5824.784180,886934
2022-07-14,5925.000000,5926.950195,5794.700195,5830.850098,5777.176270,692920
2022-07-15,5855.000000,5928.250000,5812.850098,5915.200195,5860.750000,569859
2022-07-18,5969.899902,6068.100098,5931.350098,6059.799805,6004.018555,966432
2022-07-19,6040.000000,6098.149902,6002.049805,6065.950195,6010.112305,978560
2022-07-20,6149.000000,6149.600098,6042.049805,6074.399902,6018.484375,827092
2022-07-21,6079.000000,6283.149902,6036.000000,6266.899902,6209.212402,1325493
2022-07-22,6271.000000,6325.000000,6217.700195,6258.250000,6200.642090,953295
2022-07-25,6240.000000,6334.000000,6185.000000,6227.000000,6169.679688,724023
2022-07-26,6300.000000,6383.700195,6212.500000,6264.450195,6206.785156,1530406
2022-07-27,6279.000000,6429.399902,6195.000000,6396.350098,6337.470703,1444989
2022-07-28,6522.000000,7109.950195,6522.000000,7076.600098,7011.458984,6485782
2022-07-29,7175.000000,7260.000000,7125.000000,7209.100098,7142.739258,2606762
2022-08-01,7251.049805,7310.000000,7192.000000,7261.000000,7194.161621,1227077
2022-08-02,7201.450195,7356.000000,7182.200195,7341.899902,7274.316406,1249124
2022-08-03,7326.000000,7376.399902,7218.000000,7296.350098,7229.186035,1218621
2022-08-04,7338.950195,7385.000000,7205.000000,7316.649902,7249.299316,949481
2022-08-05,7339.950195,7367.950195,7276.049805,7304.700195,7237.459473,758078
2022-08-08,7300.000000,7398.000000,7264.000000,7342.200195,7274.614258,957482
2022-08-10,7369.000000,7369.000000,7105.000000,7149.399902,7083.588867,1906523
2022-08-11,7244.000000,7325.000000,7217.350098,7318.950195,7251.578125,1027051
2022-08-12,7302.000000,7343.000000,7272.049805,7309.399902,7242.116211,1036941
2022-08-16,7339.000000,7384.000000,7272.100098,7286.100098,7219.030273,804464
2022-08-17,7300.000000,7638.000000,7296.000000,7527.100098,7457.812500,2344414
2022-08-18,7490.000000,7588.799805,7452.399902,7488.250000,7419.319336,835354
2022-08-19,7510.000000,7538.700195,7271.000000,7301.700195,7234.487305,1100427
2022-08-22,7261.000000,7279.799805,7088.850098,7102.200195,7036.823242,1060862
2022-08-23,7085.000000,7250.000000,7050.000000,7207.700195,7141.352051,1088603
2022-08-24,7165.000000,7236.399902,7140.000000,7176.899902,7110.835449,953096
2022-08-25,7212.799805,7239.000000,7025.100098,7047.149902,6982.280273,1354296
2022-08-26,7120.000000,7141.500000,7025.700195,7062.100098,6997.092773,759139
2022-08-29,6881.000000,7015.500000,6861.350098,6964.350098,6900.242676,996735
2022-08-30,7000.000000,7335.000000,7000.000000,7306.250000,7238.995117,1731381
2022-09-01,7228.600098,7333.850098,7142.000000,7181.299805,7115.194824,1462579
2022-09-02,7217.100098,7313.000000,7173.450195,7190.350098,7124.162109,906370
2022-09-05,7190.700195,7254.000000,7158.000000,7196.200195,7129.958496,707025
2022-09-06,7228.750000,7255.000000,7105.000000,7119.350098,7053.815430,791905
2022-09-07,7078.000000,7207.950195,7070.000000,7166.500000,7100.531738,791994
2022-09-08,7220.000000,7279.450195,7175.000000,7257.649902,7190.842285,772251
2022-09-09,7300.000000,7324.000000,7165.000000,7180.899902,7114.798828,649607
2022-09-12,7216.850098,7319.899902,7187.850098,7286.899902,7219.823242,834716
2022-09-13,7330.000000,7444.000000,7312.399902,7403.450195,7335.300781,1382700
2022-09-14,7272.149902,7560.000000,7272.149902,7483.450195,7414.563965,1493388
2022-09-15,7489.950195,7532.850098,7369.700195,7386.299805,7318.308105,717420
2022-09-16,7385.000000,7480.149902,7194.350098,7274.100098,7207.141113,1187036
2022-09-19,7275.000000,7524.450195,7190.950195,7496.100098,7427.097656,1648117
2022-09-20,7569.950195,7715.000000,7565.000000,7635.399902,7565.115234,1613450
2022-09-21,7640.000000,7735.000000,7586.049805,7690.649902,7619.856445,1239262
2022-09-22,7670.000000,7778.000000,7600.000000,7719.549805,7648.490234,1281039
2022-09-23,7714.799805,7731.500000,7475.000000,7507.149902,7438.045898,1412331
2022-09-26,7437.000000,7460.000000,7129.000000,7259.500000,7192.675293,1875205
2022-09-27,7325.000000,7379.950195,7210.049805,7242.850098,7176.178711,1142829
2022-09-28,7179.000000,7297.500000,7160.100098,7202.500000,7136.199707,869069
2022-09-29,7312.500000,7316.899902,7088.049805,7104.750000,7039.349609,969632
2022-09-30,7081.000000,7362.000000,7026.799805,7335.750000,7268.223145,1618665
2022-10-03,7337.000000,7398.000000,7144.600098,7171.799805,7105.782715,820198
2022-10-04,7335.000000,7505.000000,7306.350098,7488.700195,7419.766113,1191495
2022-10-06,7550.000000,7599.000000,7346.899902,7404.149902,7335.994141,1510060
2022-10-07,7385.450195,7407.750000,7272.250000,7345.149902,7277.536621,991196
2022-10-10,7265.000000,7338.000000,7221.000000,7293.399902,7226.263672,653113
2022-10-11,7307.000000,7352.500000,7172.600098,7202.799805,7136.497070,732206
2022-10-12,7205.000000,7258.500000,7145.000000,7226.200195,7159.682129,740731
2022-10-13,7220.500000,7226.000000,7114.700195,7151.649902,7085.818359,608655
2022-10-14,7300.000000,7345.000000,7221.000000,7272.500000,7205.555664,839012
2022-10-17,7254.950195,7372.299805,7217.000000,7355.200195,7287.494629,617401
2022-10-18,7400.000000,7430.000000,7321.000000,7390.399902,7322.370117,906975
2022-10-19,7417.000000,7440.000000,7350.000000,7380.399902,7312.462402,627177
2022-10-20,7369.950195,7449.000000,7261.000000,7432.399902,7363.983887,1026054
2022-10-21,7490.000000,7490.000000,7153.049805,7192.750000,7126.539551,2386960
2022-10-24,7310.000000,7310.000000,7190.000000,7206.500000,7140.163574,227884
2022-10-25,7242.549805,7242.549805,7090.000000,7102.899902,7037.516602,909899
2022-10-27,7186.000000,7210.000000,6931.000000,6971.100098,6906.930176,1641458
2022-10-28,7000.000000,7090.000000,6980.000000,7006.850098,6942.351074,839669
2022-10-31,7094.000000,7149.600098,7046.000000,7144.100098,7078.337891,818986
2022-11-01,7196.950195,7236.000000,7160.000000,7209.500000,7143.135742,762742
2022-11-02,7207.000000,7240.000000,7140.049805,7156.200195,7090.326660,585914
2022-11-03,7105.000000,7195.000000,7092.100098,7121.600098,7056.044922,632313
2022-11-04,7121.600098,7224.899902,7121.600098,7212.000000,7145.612305,921925
2022-11-07,7248.100098,7250.649902,7111.000000,7190.049805,7123.864746,722494
2022-11-09,7235.000000,7235.000000,7114.649902,7144.000000,7078.238770,689634
2022-11-10,7158.000000,7165.000000,6964.549805,6975.100098,6910.893555,1008182
2022-11-11,7149.000000,7157.850098,6995.000000,7051.450195,6986.541016,1233342
2022-11-14,7054.899902,7107.000000,7001.049805,7025.799805,6961.126465,855060
2022-11-15,7035.149902,7062.399902,6981.000000,7025.750000,6961.077148,719521
2022-11-16,7011.000000,7034.850098,6852.600098,6895.049805,6831.580078,1336204
2022-11-17,6870.000000,6950.000000,6832.000000,6895.049805,6831.580078,733944
2022-11-18,6909.899902,6928.000000,6750.000000,6791.500000,6728.983398,1327689
2022-11-21,6747.000000,6747.000000,6610.350098,6679.100098,6617.618164,1071748
2022-11-22,6680.250000,6727.750000,6660.299805,6685.049805,6623.513184,958769
2022-11-23,6718.500000,6805.000000,6690.000000,6780.049805,6717.638672,893667
2022-11-24,6813.950195,6839.850098,6737.299805,6771.350098,6709.019043,754611
2022-11-25,6770.000000,6778.000000,6675.000000,6747.500000,6685.388184,859058
2022-11-28,6729.000000,6832.799805,6728.549805,6777.450195,6715.062988,604054
2022-11-29,6775.000000,6808.899902,6721.000000,6734.149902,6672.161621,681860
2022-11-30,6735.000000,6754.200195,6678.000000,6720.950195,6659.083008,1482831
2022-12-01,6754.600098,6770.000000,6707.000000,6747.750000,6685.635742,981616
2022-12-02,6730.200195,6741.950195,6647.000000,6675.750000,6614.298828,1438602
2022-12-05,6674.549805,6699.000000,6632.000000,6660.450195,6599.140137,1029250
2022-12-06,6674.399902,6735.000000,6632.000000,6698.549805,6636.888672,840980
2022-12-07,6724.950195,6724.950195,6601.000000,6625.200195,6564.214355,961027
2022-12-08,6680.000000,6680.000000,6560.000000,6581.950195,6521.362793,1137784
2022-12-09,6602.500000,6618.000000,6490.000000,6517.450195,6457.456055,1131292
2022-12-12,6508.100098,6539.000000,6392.000000,6506.500000,6446.606445,1100048
2022-12-13,6507.000000,6648.000000,6507.000000,6620.100098,6559.161133,958636
2022-12-14,6658.000000,6688.549805,6626.600098,6655.200195,6593.937988,678283
2022-12-15,6632.000000,6714.000000,6604.000000,6625.399902,6564.412109,857706
2022-12-16,6590.000000,6695.299805,6560.000000,6596.899902,6536.174805,880233
2022-12-19,6600.100098,6705.000000,6597.000000,6687.000000,6625.445313,659559
2022-12-20,6660.000000,6698.850098,6585.000000,6642.850098,6581.702148,607716
2022-12-21,6693.899902,6693.899902,6505.000000,6526.700195,6466.621094,622390
2022-12-22,6570.000000,6575.000000,6407.000000,6490.649902,6430.902832,849706
2022-12-23,6450.000000,6466.000000,6340.049805,6374.600098,6315.921387,994303
2022-12-26,6374.649902,6469.899902,6300.000000,6433.700195,6374.477051,530535
2022-12-27,6466.000000,6530.000000,6430.000000,6504.700195,6444.823730,781035
2022-12-28,6475.000000,6570.000000,6464.049805,6476.100098,6416.486328,755934
2022-12-29,6440.000000,6520.500000,6402.399902,6510.899902,6450.965820,521880
2022-12-30,6550.000000,6719.899902,6515.000000,6575.200195,6514.674805,1520266
2023-01-02,6565.000000,6610.000000,6484.750000,6553.750000,6493.421875,579340
2023-01-03,6565.000000,6660.000000,6530.000000,6606.250000,6545.438477,742081
2023-01-04,6595.000000,6638.000000,6550.000000,6571.000000,6510.513184,671253
2023-01-05,6490.000000,6490.000000,6025.049805,6100.049805,6043.897949,5102300
2023-01-06,6130.000000,6139.950195,5941.600098,5980.399902,5925.349609,2931922
2023-01-09,6020.000000,6078.000000,5955.000000,5993.350098,5938.180664,1400548
2023-01-10,5999.000000,6015.000000,5875.000000,5904.149902,5849.801270,1120375
2023-01-11,5930.000000,5949.000000,5865.549805,5895.750000,5841.478516,1108891
2023-01-12,5906.549805,5964.899902,5857.000000,5898.399902,5844.104492,1476949
2023-01-13,5920.000000,5985.000000,5872.000000,5977.799805,5922.773438,1108490
2023-01-16,6000.000000,6072.200195,5974.549805,6010.899902,5955.568848,908339
2023-01-17,6019.950195,6019.950195,5940.000000,5984.950195,5929.857910,817005
2023-01-18,6003.950195,6049.000000,5985.000000,5998.649902,5943.431641,796281
2023-01-19,5983.000000,6029.649902,5960.649902,6012.450195,5957.104492,548142
2023-01-20,6012.500000,6019.750000,5837.200195,5860.399902,5806.454102,833090
2023-01-23,5881.000000,5935.000000,5841.000000,5863.000000,5809.030273,856064
2023-01-24,5892.350098,5921.000000,5842.649902,5855.049805,5801.153320,608145
2023-01-25,5850.049805,5855.049805,5777.000000,5795.899902,5742.547852,827837
2023-01-27,5815.000000,5861.549805,5680.000000,5760.700195,5707.672363,1621352
2023-01-30,5770.049805,6066.200195,5770.049805,6021.799805,5966.368652,2448160
2023-01-31,6050.000000,6050.000000,5874.000000,5886.399902,5832.214844,1996788
2023-02-01,5944.000000,5980.399902,5708.899902,5817.200195,5763.652344,2634866
2023-02-02,5819.000000,5819.000000,5645.000000,5717.649902,5665.018066,2025044
2023-02-03,5770.000000,6030.000000,5747.049805,6014.250000,5958.888184,1486892
2023-02-06,6000.000000,6124.000000,5955.600098,6104.200195,6048.010254,1073820
2023-02-07,6122.950195,6182.000000,6100.000000,6160.549805,6103.840820,1472193
2023-02-08,6165.000000,6377.000000,6162.799805,6351.649902,6293.182617,1903208
2023-02-09,6374.899902,6487.799805,6335.250000,6455.000000,6395.580566,1838154
2023-02-10,6453.950195,6527.600098,6420.000000,6435.500000,6376.260742,1291282
2023-02-13,6434.950195,6473.149902,6297.049805,6345.500000,6287.088867,736557
2023-02-14,6353.799805,6472.350098,6310.000000,6458.700195,6399.247070,1034090
2023-02-15,6450.000000,6496.000000,6397.299805,6489.950195,6430.209473,618979
2023-02-16,6505.000000,6524.750000,6420.000000,6437.299805,6378.043457,529048
2023-02-17,6410.000000,6475.799805,6367.500000,6416.700195,6357.633789,616044
